,,,
,t,x,y
,1.43E+02,1.12E-01,-0.221
,1.43E+02,1.12E-01,-0.222
,1.43E+02,1.12E-01,-0.222
,1.43E+02,1.12E-01,-0.222
,1.43E+02,1.12E-01,-0.223
,1.43E+02,1.12E-01,-0.223
,1.43E+02,1.12E-01,-0.223
,1.43E+02,1.12E-01,-0.224
,1.43E+02,1.12E-01,-0.224
,1.43E+02,1.12E-01,-0.224
,1.43E+02,1.12E-01,-0.225
,1.43E+02,1.12E-01,-0.225
,1.43E+02,1.12E-01,-0.225
,1.43E+02,1.12E-01,-0.226
,1.43E+02,1.12E-01,-0.226
,1.43E+02,1.12E-01,-0.227
,1.43E+02,1.12E-01,-0.227
,1.43E+02,1.12E-01,-0.228
,1.43E+02,1.12E-01,-0.228
,1.44E+02,1.12E-01,-0.229
,1.44E+02,1.12E-01,-0.229
,1.44E+02,1.12E-01,-0.23
,1.44E+02,1.12E-01,-0.23
,1.44E+02,1.12E-01,-0.231
,1.44E+02,1.12E-01,-0.231
,1.44E+02,1.12E-01,-0.232
,1.44E+02,1.12E-01,-0.232
,1.44E+02,1.12E-01,-0.233
,1.44E+02,1.12E-01,-0.233
,1.44E+02,1.12E-01,-0.234
,1.44E+02,1.12E-01,-0.234
,1.44E+02,1.12E-01,-0.234
,1.44E+02,1.12E-01,-0.235
,1.44E+02,1.12E-01,-0.235
,1.44E+02,1.12E-01,-0.236
,1.44E+02,1.12E-01,-0.236
,1.44E+02,1.12E-01,-0.237
,1.44E+02,1.12E-01,-0.237
,1.44E+02,1.12E-01,-0.238
,1.44E+02,1.12E-01,-0.238
,1.44E+02,1.12E-01,-0.239
,1.44E+02,1.12E-01,-0.24
,1.44E+02,1.12E-01,-0.24
,1.44E+02,1.12E-01,-0.241
,1.44E+02,1.12E-01,-0.241
,1.44E+02,1.12E-01,-0.242
,1.44E+02,1.12E-01,-0.243
,1.44E+02,1.12E-01,-0.243
,1.44E+02,1.12E-01,-0.244
,1.45E+02,1.12E-01,-0.244
,1.45E+02,1.12E-01,-0.245
,1.45E+02,1.12E-01,-0.245
,1.45E+02,1.12E-01,-0.246
,1.45E+02,1.12E-01,-0.246
,1.45E+02,1.12E-01,-0.247
,1.45E+02,1.12E-01,-0.248
,1.45E+02,1.11E-01,-0.248
,1.45E+02,1.11E-01,-0.248
,1.45E+02,1.11E-01,-0.248
,1.45E+02,1.11E-01,-0.249
,1.45E+02,1.11E-01,-0.249
,1.45E+02,1.11E-01,-0.25
,1.45E+02,1.11E-01,-0.25
,1.45E+02,1.11E-01,-0.251
,1.45E+02,1.11E-01,-0.251
,1.45E+02,1.11E-01,-0.252
,1.45E+02,1.11E-01,-0.252
,1.45E+02,1.11E-01,-0.253
,1.45E+02,1.11E-01,-0.253
,1.45E+02,1.11E-01,-0.254
,1.45E+02,1.11E-01,-0.255
,1.45E+02,1.11E-01,-0.256
,1.45E+02,1.11E-01,-0.256
,1.45E+02,1.11E-01,-0.257
,1.45E+02,1.11E-01,-0.257
,1.45E+02,1.11E-01,-0.258
,1.45E+02,1.10E-01,-0.258
,1.45E+02,1.10E-01,-0.259
,1.45E+02,1.10E-01,-0.26
,1.46E+02,1.10E-01,-0.26
,1.46E+02,1.10E-01,-0.261
,1.46E+02,1.10E-01,-0.261
,1.46E+02,1.10E-01,-0.262
,1.46E+02,1.10E-01,-0.263
,1.46E+02,1.09E-01,-0.263
,1.46E+02,1.09E-01,-0.264
,1.46E+02,1.09E-01,-0.264
,1.46E+02,1.09E-01,-0.265
,1.46E+02,1.09E-01,-0.265
,1.46E+02,1.09E-01,-0.266
,1.46E+02,1.08E-01,-0.266
,1.46E+02,1.08E-01,-0.267
,1.46E+02,1.08E-01,-0.267
,1.46E+02,1.08E-01,-0.268
,1.46E+02,1.08E-01,-0.269
,1.46E+02,1.07E-01,-0.269
,1.46E+02,1.07E-01,-0.27
,1.46E+02,1.07E-01,-0.271
,1.46E+02,1.06E-01,-0.271
,1.46E+02,1.06E-01,-0.272
,1.46E+02,1.06E-01,-0.272
,1.46E+02,1.06E-01,-0.273
,1.46E+02,1.05E-01,-0.274
,1.46E+02,1.05E-01,-0.274
,1.46E+02,1.05E-01,-0.275
,1.46E+02,1.05E-01,-0.276
,1.46E+02,1.04E-01,-0.276
,1.46E+02,1.04E-01,-0.277
,1.46E+02,1.04E-01,-0.277
,1.47E+02,1.04E-01,-0.278
,1.47E+02,1.03E-01,-0.279
,1.47E+02,1.03E-01,-0.279
,1.47E+02,1.03E-01,-0.279
,1.47E+02,1.03E-01,-0.28
,1.47E+02,1.03E-01,-0.28
,1.47E+02,1.03E-01,-0.281
,1.47E+02,1.02E-01,-0.281
,1.47E+02,1.02E-01,-0.282
,1.47E+02,1.02E-01,-0.282
,1.47E+02,1.01E-01,-0.283
,1.47E+02,1.01E-01,-0.284
,1.47E+02,1.01E-01,-0.284
,1.47E+02,1.00E-01,-0.285
,1.47E+02,1.00E-01,-0.285
,1.47E+02,9.95E-02,-0.286
,1.47E+02,9.94E-02,-0.286
,1.47E+02,9.91E-02,-0.287
,1.47E+02,9.87E-02,-0.287
,1.47E+02,9.83E-02,-0.288
,1.47E+02,9.82E-02,-0.288
,1.47E+02,9.77E-02,-0.289
,1.47E+02,9.73E-02,-0.29
,1.47E+02,9.68E-02,-0.29
,1.47E+02,9.64E-02,-0.29
,1.47E+02,9.63E-02,-0.291
,1.47E+02,9.58E-02,-0.291
,1.47E+02,9.57E-02,-0.291
,1.47E+02,9.52E-02,-0.292
,1.47E+02,9.51E-02,-0.292
,1.48E+02,9.46E-02,-0.293
,1.48E+02,9.42E-02,-0.293
,1.48E+02,9.38E-02,-0.294
,1.48E+02,9.38E-02,-0.294
,1.48E+02,9.34E-02,-0.294
,1.48E+02,9.33E-02,-0.295
,1.48E+02,9.29E-02,-0.295
,1.48E+02,9.24E-02,-0.295
,1.48E+02,9.21E-02,-0.296
,1.48E+02,9.20E-02,-0.296
,1.48E+02,9.16E-02,-0.297
,1.48E+02,9.11E-02,-0.297
,1.48E+02,9.07E-02,-0.298
,1.48E+02,9.07E-02,-0.298
,1.48E+02,9.02E-02,-0.299
,1.48E+02,9.01E-02,-0.299
,1.48E+02,8.96E-02,-0.3
,1.48E+02,8.91E-02,-0.3
,1.48E+02,8.89E-02,-0.3
,1.48E+02,8.84E-02,-0.301
,1.48E+02,8.78E-02,-0.301
,1.48E+02,8.76E-02,-0.301
,1.48E+02,8.71E-02,-0.302
,1.48E+02,8.69E-02,-0.302
,1.48E+02,8.64E-02,-0.303
,1.48E+02,8.62E-02,-0.303
,1.48E+02,8.57E-02,-0.303
,1.48E+02,8.56E-02,-0.303
,1.48E+02,8.50E-02,-0.304
,1.48E+02,8.49E-02,-0.304
,1.49E+02,8.44E-02,-0.304
,1.49E+02,8.43E-02,-0.304
,1.49E+02,8.38E-02,-0.305
,1.49E+02,8.36E-02,-0.305
,1.49E+02,8.31E-02,-0.305
,1.49E+02,8.30E-02,-0.306
,1.49E+02,8.25E-02,-0.306
,1.49E+02,8.24E-02,-0.306
,1.49E+02,8.18E-02,-0.307
,1.49E+02,8.17E-02,-0.307
,1.49E+02,8.12E-02,-0.307
,1.49E+02,8.11E-02,-0.307
,1.49E+02,8.06E-02,-0.308
,1.49E+02,8.05E-02,-0.308
,1.49E+02,8.00E-02,-0.309
,1.49E+02,7.99E-02,-0.309
,1.49E+02,7.94E-02,-0.309
,1.49E+02,7.93E-02,-0.309
,1.49E+02,7.88E-02,-0.31
,1.49E+02,7.87E-02,-0.31
,1.49E+02,7.82E-02,-0.311
,1.49E+02,7.81E-02,-0.311
,1.49E+02,7.76E-02,-0.311
,1.49E+02,7.75E-02,-0.311
,1.49E+02,7.69E-02,-0.312
,1.49E+02,7.68E-02,-0.312
,1.49E+02,7.68E-02,-0.312
,1.49E+02,7.62E-02,-0.312
,1.49E+02,7.62E-02,-0.312
,1.49E+02,7.62E-02,-0.313
,1.50E+02,7.56E-02,-0.313
,1.50E+02,7.54E-02,-0.313
,1.50E+02,7.54E-02,-0.313
,1.50E+02,7.53E-02,-0.313
,1.50E+02,7.47E-02,-0.314
,1.50E+02,7.47E-02,-0.314
,1.50E+02,7.44E-02,-0.314
,1.50E+02,7.43E-02,-0.314
,1.50E+02,7.36E-02,-0.314
,1.50E+02,7.35E-02,-0.314
,1.50E+02,7.34E-02,-0.314
,1.50E+02,7.28E-02,-0.315
,1.50E+02,7.25E-02,-0.315
,1.50E+02,7.24E-02,-0.315
,1.50E+02,7.18E-02,-0.315
,1.50E+02,7.16E-02,-0.316
,1.50E+02,7.16E-02,-0.316
,1.50E+02,7.16E-02,-0.316
,1.50E+02,7.10E-02,-0.316
,1.50E+02,7.10E-02,-0.316
,1.50E+02,7.09E-02,-0.316
,1.50E+02,7.09E-02,-0.316
,1.50E+02,7.09E-02,-0.316
,1.50E+02,7.10E-02,-0.316
,1.50E+02,7.04E-02,-0.317
,1.50E+02,7.05E-02,-0.317
,1.50E+02,7.05E-02,-0.317
,1.50E+02,7.05E-02,-0.317
,1.50E+02,7.05E-02,-0.317
,1.50E+02,7.05E-02,-0.317
,1.51E+02,7.05E-02,-0.317
,1.51E+02,7.00E-02,-0.317
,1.51E+02,7.00E-02,-0.318
,1.51E+02,7.00E-02,-0.318
,1.51E+02,6.99E-02,-0.318
,1.51E+02,6.99E-02,-0.318
,1.51E+02,6.93E-02,-0.318
,1.51E+02,6.93E-02,-0.318
,1.51E+02,6.92E-02,-0.318
,1.51E+02,6.91E-02,-0.318
,1.51E+02,6.91E-02,-0.318
,1.51E+02,6.90E-02,-0.318
,1.51E+02,6.88E-02,-0.318
,1.51E+02,6.86E-02,-0.318
,1.51E+02,6.85E-02,-0.318
,1.51E+02,6.84E-02,-0.318
,1.51E+02,6.84E-02,-0.318
,1.51E+02,6.84E-02,-0.318
,1.51E+02,6.82E-02,-0.318
,1.51E+02,6.81E-02,-0.318
,1.51E+02,6.81E-02,-0.318
,1.51E+02,6.81E-02,-0.318
,1.51E+02,6.81E-02,-0.318
,1.51E+02,6.81E-02,-0.318
,1.51E+02,6.81E-02,-0.318
,1.51E+02,6.80E-02,-0.318
,1.51E+02,6.81E-02,-0.318
,1.51E+02,6.81E-02,-0.318
,1.51E+02,6.81E-02,-0.318
,1.51E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.81E-02,-0.318
,1.52E+02,6.82E-02,-0.318
,1.52E+02,6.82E-02,-0.318
,1.52E+02,6.82E-02,-0.318
,1.52E+02,6.83E-02,-0.318
,1.52E+02,6.83E-02,-0.318
,1.52E+02,6.83E-02,-0.318
,1.52E+02,6.83E-02,-0.318
,1.52E+02,6.83E-02,-0.318
,1.52E+02,6.82E-02,-0.318
,1.52E+02,6.88E-02,-0.318
,1.52E+02,6.88E-02,-0.318
,1.52E+02,6.88E-02,-0.317
,1.52E+02,6.88E-02,-0.317
,1.52E+02,6.93E-02,-0.317
,1.52E+02,6.93E-02,-0.317
,1.52E+02,6.93E-02,-0.317
,1.52E+02,6.93E-02,-0.317
,1.53E+02,6.93E-02,-0.317
,1.53E+02,6.93E-02,-0.317
,1.53E+02,6.93E-02,-0.317
,1.53E+02,6.94E-02,-0.317
,1.53E+02,6.94E-02,-0.317
,1.53E+02,6.94E-02,-0.317
,1.53E+02,6.94E-02,-0.317
,1.53E+02,6.95E-02,-0.317
,1.53E+02,6.95E-02,-0.317
,1.53E+02,6.95E-02,-0.317
,1.53E+02,6.96E-02,-0.317
,1.53E+02,6.96E-02,-0.317
,1.53E+02,7.03E-02,-0.317
,1.53E+02,7.03E-02,-0.316
,1.53E+02,7.05E-02,-0.316
,1.53E+02,7.07E-02,-0.316
,1.53E+02,7.08E-02,-0.316
,1.53E+02,7.15E-02,-0.316
,1.53E+02,7.15E-02,-0.316
,1.53E+02,7.16E-02,-0.315
,1.53E+02,7.18E-02,-0.315
,1.53E+02,7.25E-02,-0.315
,1.53E+02,7.26E-02,-0.315
,1.53E+02,7.27E-02,-0.315
,1.53E+02,7.33E-02,-0.315
,1.53E+02,7.33E-02,-0.314
,1.53E+02,7.33E-02,-0.314
,1.53E+02,7.40E-02,-0.314
,1.53E+02,7.40E-02,-0.314
,1.53E+02,7.40E-02,-0.314
,1.54E+02,7.45E-02,-0.313
,1.54E+02,7.45E-02,-0.313
,1.54E+02,7.45E-02,-0.313
,1.54E+02,7.51E-02,-0.313
,1.54E+02,7.51E-02,-0.313
,1.54E+02,7.51E-02,-0.312
,1.54E+02,7.57E-02,-0.312
,1.54E+02,7.57E-02,-0.312
,1.54E+02,7.57E-02,-0.312
,1.54E+02,7.63E-02,-0.311
,1.54E+02,7.63E-02,-0.311
,1.54E+02,7.69E-02,-0.311
,1.54E+02,7.70E-02,-0.311
,1.54E+02,7.75E-02,-0.31
,1.54E+02,7.76E-02,-0.31
,1.54E+02,7.82E-02,-0.31
,1.54E+02,7.83E-02,-0.309
,1.54E+02,7.89E-02,-0.309
,1.54E+02,7.91E-02,-0.309
,1.54E+02,7.96E-02,-0.308
,1.54E+02,7.97E-02,-0.308
,1.54E+02,8.02E-02,-0.308
,1.54E+02,8.03E-02,-0.307
,1.54E+02,8.06E-02,-0.307
,1.54E+02,8.13E-02,-0.307
,1.54E+02,8.14E-02,-0.307
,1.54E+02,8.20E-02,-0.306
,1.54E+02,8.21E-02,-0.306
,1.54E+02,8.26E-02,-0.306
,1.54E+02,8.27E-02,-0.306
,1.55E+02,8.32E-02,-0.305
,1.55E+02,8.33E-02,-0.305
,1.55E+02,8.38E-02,-0.304
,1.55E+02,8.39E-02,-0.304
,1.55E+02,8.44E-02,-0.304
,1.55E+02,8.45E-02,-0.304
,1.55E+02,8.49E-02,-0.303
,1.55E+02,8.51E-02,-0.303
,1.55E+02,8.56E-02,-0.302
,1.55E+02,8.57E-02,-0.302
,1.55E+02,8.62E-02,-0.302
,1.55E+02,8.67E-02,-0.301
,1.55E+02,8.69E-02,-0.301
,1.55E+02,8.74E-02,-0.3
,1.55E+02,8.79E-02,-0.3
,1.55E+02,8.81E-02,-0.3
,1.55E+02,8.86E-02,-0.299
,1.55E+02,8.90E-02,-0.299
,1.55E+02,8.94E-02,-0.298
,1.55E+02,8.95E-02,-0.298
,1.55E+02,9.00E-02,-0.297
,1.55E+02,9.05E-02,-0.297
,1.55E+02,9.06E-02,-0.297
,1.55E+02,9.11E-02,-0.296
,1.55E+02,9.15E-02,-0.296
,1.55E+02,9.19E-02,-0.295
,1.55E+02,9.20E-02,-0.295
,1.55E+02,9.25E-02,-0.294
,1.55E+02,9.26E-02,-0.294
,1.55E+02,9.31E-02,-0.294
,1.56E+02,9.32E-02,-0.294
,1.56E+02,9.37E-02,-0.293
,1.56E+02,9.38E-02,-0.293
,1.56E+02,9.43E-02,-0.292
,1.56E+02,9.45E-02,-0.292
,1.56E+02,9.49E-02,-0.292
,1.56E+02,9.54E-02,-0.291
,1.56E+02,9.57E-02,-0.291
,1.56E+02,9.58E-02,-0.29
,1.56E+02,9.63E-02,-0.29
,1.56E+02,9.67E-02,-0.289
,1.56E+02,9.71E-02,-0.289
,1.56E+02,9.75E-02,-0.288
,1.56E+02,9.76E-02,-0.288
,1.56E+02,9.80E-02,-0.287
,1.56E+02,9.83E-02,-0.287
,1.56E+02,9.87E-02,-0.286
,1.56E+02,9.90E-02,-0.286
,1.56E+02,9.93E-02,-0.285
,1.56E+02,9.96E-02,-0.285
,1.56E+02,9.99E-02,-0.284
,1.56E+02,1.00E-01,-0.283
,1.56E+02,1.00E-01,-0.283
,1.56E+02,1.01E-01,-0.282
,1.56E+02,1.01E-01,-0.282
,1.56E+02,1.01E-01,-0.282
,1.56E+02,1.01E-01,-0.281
,1.56E+02,1.01E-01,-0.281
,1.56E+02,1.02E-01,-0.28
,1.56E+02,1.02E-01,-0.279
,1.57E+02,1.02E-01,-0.279
,1.57E+02,1.02E-01,-0.278
,1.57E+02,1.03E-01,-0.278
,1.57E+02,1.03E-01,-0.277
,1.57E+02,1.03E-01,-0.277
,1.57E+02,1.04E-01,-0.276
,1.57E+02,1.04E-01,-0.276
,1.57E+02,1.04E-01,-0.275
,1.57E+02,1.05E-01,-0.274
,1.57E+02,1.05E-01,-0.274
,1.57E+02,1.05E-01,-0.273
,1.57E+02,1.05E-01,-0.272
,1.57E+02,1.06E-01,-0.272
,1.57E+02,1.06E-01,-0.271
,1.57E+02,1.06E-01,-0.271
,1.57E+02,1.06E-01,-0.27
,1.57E+02,1.07E-01,-0.269
,1.57E+02,1.07E-01,-0.269
,1.57E+02,1.07E-01,-0.268
,1.57E+02,1.07E-01,-0.268
,1.57E+02,1.07E-01,-0.267
,1.57E+02,1.08E-01,-0.267
,1.57E+02,1.08E-01,-0.266
,1.57E+02,1.08E-01,-0.266
,1.57E+02,1.08E-01,-0.265
,1.57E+02,1.08E-01,-0.265
,1.57E+02,1.08E-01,-0.264
,1.57E+02,1.09E-01,-0.264
,1.57E+02,1.09E-01,-0.263
,1.57E+02,1.09E-01,-0.262
,1.58E+02,1.09E-01,-0.262
,1.58E+02,1.09E-01,-0.261
,1.58E+02,1.09E-01,-0.261
,1.58E+02,1.09E-01,-0.26
,1.58E+02,1.09E-01,-0.259
,1.58E+02,1.10E-01,-0.259
,1.58E+02,1.10E-01,-0.258
,1.58E+02,1.10E-01,-0.257
,1.58E+02,1.10E-01,-0.257
,1.58E+02,1.10E-01,-0.256
,1.58E+02,1.10E-01,-0.256
,1.58E+02,1.10E-01,-0.255
,1.58E+02,1.10E-01,-0.254
,1.58E+02,1.11E-01,-0.254
,1.58E+02,1.11E-01,-0.253
,1.58E+02,1.11E-01,-0.253
,1.58E+02,1.11E-01,-0.252
,1.58E+02,1.11E-01,-0.252
,1.58E+02,1.11E-01,-0.251
,1.58E+02,1.11E-01,-0.251
,1.58E+02,1.11E-01,-0.25
,1.58E+02,1.11E-01,-0.25
,1.58E+02,1.11E-01,-0.249
,1.58E+02,1.12E-01,-0.249
,1.58E+02,1.12E-01,-0.248
,1.58E+02,1.12E-01,-0.248
,1.58E+02,1.12E-01,-0.247
,1.58E+02,1.12E-01,-0.247
,1.58E+02,1.12E-01,-0.246
,1.58E+02,1.12E-01,-0.246
,1.59E+02,1.12E-01,-0.245
,1.59E+02,1.12E-01,-0.245
,1.59E+02,1.12E-01,-0.244
,1.59E+02,1.12E-01,-0.244
,1.59E+02,1.12E-01,-0.243
,1.59E+02,1.12E-01,-0.242
,1.59E+02,1.12E-01,-0.242
,1.59E+02,1.12E-01,-0.241
,1.59E+02,1.12E-01,-0.241
,1.59E+02,1.12E-01,-0.24
,1.59E+02,1.12E-01,-0.239
,1.59E+02,1.12E-01,-0.239
,1.59E+02,1.12E-01,-0.238
,1.59E+02,1.12E-01,-0.238
,1.59E+02,1.12E-01,-0.237
,1.59E+02,1.12E-01,-0.237
,1.59E+02,1.12E-01,-0.237
,1.59E+02,1.12E-01,-0.236
,1.59E+02,1.12E-01,-0.236
,1.59E+02,1.12E-01,-0.235
,1.59E+02,1.12E-01,-0.235
,1.59E+02,1.12E-01,-0.235
,1.59E+02,1.12E-01,-0.234
,1.59E+02,1.12E-01,-0.234
,1.59E+02,1.12E-01,-0.234
,1.59E+02,1.12E-01,-0.233
,1.59E+02,1.12E-01,-0.233
,1.59E+02,1.12E-01,-0.232
,1.59E+02,1.12E-01,-0.232
,1.59E+02,1.12E-01,-0.232
,1.60E+02,1.12E-01,-0.231
,1.60E+02,1.12E-01,-0.231
,1.60E+02,1.12E-01,-0.23
,1.60E+02,1.12E-01,-0.23
,1.60E+02,1.12E-01,-0.229
,1.60E+02,1.12E-01,-0.229
,1.60E+02,1.12E-01,-0.228
,1.60E+02,1.12E-01,-0.228
,1.60E+02,1.12E-01,-0.227
,1.60E+02,1.12E-01,-0.227
,1.60E+02,1.12E-01,-0.227
,1.60E+02,1.12E-01,-0.226
,1.60E+02,1.12E-01,-0.226
,1.60E+02,1.12E-01,-0.226
,1.60E+02,1.12E-01,-0.226
,1.60E+02,1.12E-01,-0.225
,1.60E+02,1.12E-01,-0.225
,1.60E+02,1.12E-01,-0.225
,1.60E+02,1.12E-01,-0.224
,1.60E+02,1.12E-01,-0.224
,1.60E+02,1.12E-01,-0.224
,1.60E+02,1.12E-01,-0.224
,1.60E+02,1.12E-01,-0.224
,1.60E+02,1.12E-01,-0.224
,1.60E+02,1.12E-01,-0.224
,1.60E+02,1.12E-01,-0.224
,1.60E+02,1.12E-01,-0.224
,1.60E+02,1.12E-01,-0.223
,1.60E+02,1.12E-01,-0.223
,1.60E+02,1.12E-01,-0.223
,1.61E+02,1.12E-01,-0.223
,1.61E+02,1.12E-01,-0.222
,1.61E+02,1.12E-01,-0.222
,1.61E+02,1.12E-01,-0.222
,1.61E+02,1.12E-01,-0.221
,1.61E+02,1.12E-01,-0.221
,1.61E+02,1.12E-01,-0.221
,1.61E+02,1.12E-01,-0.22
,1.61E+02,1.12E-01,-0.22
,1.61E+02,1.12E-01,-0.22
,1.61E+02,1.12E-01,-0.22
,1.61E+02,1.12E-01,-0.22
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.61E+02,1.12E-01,-0.219
,1.62E+02,1.12E-01,-0.219
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.62E+02,1.12E-01,-0.218
,1.63E+02,1.12E-01,-0.218
,1.63E+02,1.12E-01,-0.219
,1.63E+02,1.12E-01,-0.219
,1.63E+02,1.12E-01,-0.219
,1.63E+02,1.12E-01,-0.219
,1.63E+02,1.12E-01,-0.219
,1.63E+02,1.12E-01,-0.219
,1.63E+02,1.12E-01,-0.219
,1.63E+02,1.12E-01,-0.219
,1.63E+02,1.12E-01,-0.219
,1.63E+02,1.12E-01,-0.219
,1.63E+02,1.12E-01,-0.219
,1.63E+02,1.12E-01,-0.22
,1.63E+02,1.12E-01,-0.22
,1.63E+02,1.12E-01,-0.22
,1.63E+02,1.12E-01,-0.22
,1.63E+02,1.12E-01,-0.22
,1.63E+02,1.12E-01,-0.22
,1.63E+02,1.12E-01,-0.221
,1.63E+02,1.12E-01,-0.221
,1.63E+02,1.12E-01,-0.221
,1.63E+02,1.12E-01,-0.221
,1.63E+02,1.12E-01,-0.221
,1.63E+02,1.12E-01,-0.221
,1.63E+02,1.12E-01,-0.221
,1.63E+02,1.12E-01,-0.221
,1.63E+02,1.12E-01,-0.221
,1.63E+02,1.12E-01,-0.221
,1.63E+02,1.12E-01,-0.221
,1.63E+02,1.12E-01,-0.221
,1.64E+02,1.12E-01,-0.221
,1.64E+02,1.12E-01,-0.221
,1.64E+02,1.12E-01,-0.222
,1.64E+02,1.12E-01,-0.222
,1.64E+02,1.12E-01,-0.222
,1.64E+02,1.12E-01,-0.222
,1.64E+02,1.12E-01,-0.223
,1.64E+02,1.12E-01,-0.223
,1.64E+02,1.12E-01,-0.223
,1.64E+02,1.12E-01,-0.224
,1.64E+02,1.12E-01,-0.224
,1.64E+02,1.12E-01,-0.224
,1.64E+02,1.12E-01,-0.225
,1.64E+02,1.12E-01,-0.225
,1.64E+02,1.12E-01,-0.225
,1.64E+02,1.12E-01,-0.226
,1.64E+02,1.12E-01,-0.226
,1.64E+02,1.12E-01,-0.226
,1.64E+02,1.12E-01,-0.226
,1.64E+02,1.12E-01,-0.227
,1.64E+02,1.12E-01,-0.227
,1.64E+02,1.12E-01,-0.227
,1.64E+02,1.12E-01,-0.228
,1.64E+02,1.12E-01,-0.228
,1.64E+02,1.12E-01,-0.228
,1.64E+02,1.12E-01,-0.229
,1.64E+02,1.12E-01,-0.229
,1.64E+02,1.12E-01,-0.229
,1.64E+02,1.12E-01,-0.23
,1.64E+02,1.12E-01,-0.23
,1.65E+02,1.12E-01,-0.23
,1.65E+02,1.12E-01,-0.231
,1.65E+02,1.12E-01,-0.231
,1.65E+02,1.12E-01,-0.232
,1.65E+02,1.12E-01,-0.232
,1.65E+02,1.12E-01,-0.233
,1.65E+02,1.12E-01,-0.233
,1.65E+02,1.12E-01,-0.234
,1.65E+02,1.12E-01,-0.234
,1.65E+02,1.12E-01,-0.235
,1.65E+02,1.12E-01,-0.235
,1.65E+02,1.12E-01,-0.236
,1.65E+02,1.12E-01,-0.236
,1.65E+02,1.12E-01,-0.236
,1.65E+02,1.12E-01,-0.237
,1.65E+02,1.12E-01,-0.237
,1.65E+02,1.12E-01,-0.238
,1.65E+02,1.12E-01,-0.238
,1.65E+02,1.12E-01,-0.239
,1.65E+02,1.12E-01,-0.239
,1.65E+02,1.12E-01,-0.239
,1.65E+02,1.12E-01,-0.24
,1.65E+02,1.12E-01,-0.24
,1.65E+02,1.12E-01,-0.241
,1.65E+02,1.12E-01,-0.241
,1.65E+02,1.12E-01,-0.241
,1.65E+02,1.12E-01,-0.242
,1.65E+02,1.12E-01,-0.242
,1.65E+02,1.12E-01,-0.243
,1.65E+02,1.12E-01,-0.243
,1.66E+02,1.12E-01,-0.244
,1.66E+02,1.12E-01,-0.244
,1.66E+02,1.12E-01,-0.245
,1.66E+02,1.12E-01,-0.245
,1.66E+02,1.12E-01,-0.246
,1.66E+02,1.12E-01,-0.246
,1.66E+02,1.12E-01,-0.247
,1.66E+02,1.12E-01,-0.248
,1.66E+02,1.12E-01,-0.248
,1.66E+02,1.12E-01,-0.249
,1.66E+02,1.12E-01,-0.249
,1.66E+02,1.12E-01,-0.25
,1.66E+02,1.12E-01,-0.25
,1.66E+02,1.12E-01,-0.251
,1.66E+02,1.12E-01,-0.251
,1.66E+02,1.12E-01,-0.251
,1.66E+02,1.12E-01,-0.252
,1.66E+02,1.12E-01,-0.252
,1.66E+02,1.12E-01,-0.253
,1.66E+02,1.12E-01,-0.253
